inputSize,wcDepth,wcInstrExec,analysisTime,mem,paths,resolvedChoicesNum,resolvedPerfectChoicesNum,resolvedHistoryChoicesNum,resolvedInvariantChoicesNum,unresolvedChoicesNum,newChoicesNum,wcConstraint
16,16,430,0,117,1,16,0,16,0,0,0,in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
17,17,456,0,117,1,17,0,17,0,0,0,in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
18,18,481,0,117,1,18,0,18,0,0,0,in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
19,19,507,0,117,1,19,0,19,0,0,0,in18 == CONST_1 && in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
20,20,532,0,117,1,20,0,20,0,0,0,in19 == CONST_0 && in18 == CONST_1 && in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
21,21,558,0,117,1,21,0,21,0,0,0,in20 == CONST_1 && in19 == CONST_0 && in18 == CONST_1 && in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
22,22,583,0,117,1,22,0,22,0,0,0,in21 == CONST_0 && in20 == CONST_1 && in19 == CONST_0 && in18 == CONST_1 && in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
23,23,609,0,117,1,23,0,23,0,0,0,in22 == CONST_1 && in21 == CONST_0 && in20 == CONST_1 && in19 == CONST_0 && in18 == CONST_1 && in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
24,24,634,0,117,1,24,0,24,0,0,0,in23 == CONST_0 && in22 == CONST_1 && in21 == CONST_0 && in20 == CONST_1 && in19 == CONST_0 && in18 == CONST_1 && in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
25,25,660,0,117,1,25,0,25,0,0,0,in24 == CONST_1 && in23 == CONST_0 && in22 == CONST_1 && in21 == CONST_0 && in20 == CONST_1 && in19 == CONST_0 && in18 == CONST_1 && in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
26,26,685,0,117,1,26,0,26,0,0,0,in25 == CONST_0 && in24 == CONST_1 && in23 == CONST_0 && in22 == CONST_1 && in21 == CONST_0 && in20 == CONST_1 && in19 == CONST_0 && in18 == CONST_1 && in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
27,27,711,0,117,1,27,0,27,0,0,0,in26 == CONST_1 && in25 == CONST_0 && in24 == CONST_1 && in23 == CONST_0 && in22 == CONST_1 && in21 == CONST_0 && in20 == CONST_1 && in19 == CONST_0 && in18 == CONST_1 && in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
28,28,736,0,117,1,28,0,28,0,0,0,in27 == CONST_0 && in26 == CONST_1 && in25 == CONST_0 && in24 == CONST_1 && in23 == CONST_0 && in22 == CONST_1 && in21 == CONST_0 && in20 == CONST_1 && in19 == CONST_0 && in18 == CONST_1 && in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
29,29,762,0,117,1,29,0,29,0,0,0,in28 == CONST_1 && in27 == CONST_0 && in26 == CONST_1 && in25 == CONST_0 && in24 == CONST_1 && in23 == CONST_0 && in22 == CONST_1 && in21 == CONST_0 && in20 == CONST_1 && in19 == CONST_0 && in18 == CONST_1 && in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
30,30,787,0,117,1,30,0,30,0,0,0,in29 == CONST_0 && in28 == CONST_1 && in27 == CONST_0 && in26 == CONST_1 && in25 == CONST_0 && in24 == CONST_1 && in23 == CONST_0 && in22 == CONST_1 && in21 == CONST_0 && in20 == CONST_1 && in19 == CONST_0 && in18 == CONST_1 && in17 == CONST_0 && in16 == CONST_1 && in15 == CONST_0 && in14 == CONST_1 && in13 == CONST_0 && in12 == CONST_1 && in11 == CONST_0 && in10 == CONST_1 && in9 == CONST_0 && in8 == CONST_1 && in7 == CONST_0 && in6 == CONST_1 && in5 == CONST_0 && in4 == CONST_1 && in3 == CONST_0 && in2 == CONST_1 && in1 == CONST_0 && in0 == CONST_1
