inputSize,wcDepth,wcInstrExec,analysisTime,mem,paths,resolvedChoicesNum,resolvedPerfectChoicesNum,resolvedHistoryChoicesNum,resolvedInvariantChoicesNum,unresolvedChoicesNum,newChoicesNum,wcConstraint
18,17,399,0,117,0,0,0,0,0,0,0,in16 < in17 && in15 < in16 && in14 < in15 && in13 < in14 && in12 < in13 && in11 < in12 && in10 < in11 && in9 < in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
19,18,421,0,117,0,0,0,0,0,0,0,in17 < in18 && in16 < in17 && in15 < in16 && in14 < in15 && in13 < in14 && in12 < in13 && in11 < in12 && in10 < in11 && in9 < in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
20,19,443,0,117,0,0,0,0,0,0,0,in18 < in19 && in17 < in18 && in16 < in17 && in15 < in16 && in14 < in15 && in13 < in14 && in12 < in13 && in11 < in12 && in10 < in11 && in9 == in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
21,20,465,0,117,0,0,0,0,0,0,0,in19 < in20 && in18 < in19 && in17 < in18 && in16 < in17 && in15 < in16 && in14 < in15 && in13 < in14 && in12 < in13 && in11 < in12 && in10 < in11 && in9 == in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
22,21,487,0,117,0,0,0,0,0,0,0,in20 < in21 && in19 < in20 && in18 < in19 && in17 < in18 && in16 < in17 && in15 < in16 && in14 < in15 && in13 < in14 && in12 < in13 && in11 < in12 && in10 == in11 && in9 == in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
23,22,509,0,117,0,0,0,0,0,0,0,in21 < in22 && in20 < in21 && in19 < in20 && in18 < in19 && in17 < in18 && in16 < in17 && in15 < in16 && in14 < in15 && in13 < in14 && in12 < in13 && in11 < in12 && in10 == in11 && in9 == in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
24,23,531,0,117,0,0,0,0,0,0,0,in22 < in23 && in21 < in22 && in20 < in21 && in19 < in20 && in18 < in19 && in17 < in18 && in16 < in17 && in15 < in16 && in14 < in15 && in13 < in14 && in12 < in13 && in11 == in12 && in10 == in11 && in9 == in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
25,24,553,0,117,0,0,0,0,0,0,0,in23 < in24 && in22 < in23 && in21 < in22 && in20 < in21 && in19 < in20 && in18 < in19 && in17 < in18 && in16 < in17 && in15 < in16 && in14 < in15 && in13 < in14 && in12 < in13 && in11 == in12 && in10 == in11 && in9 == in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
26,25,575,0,117,0,0,0,0,0,0,0,in24 < in25 && in23 < in24 && in22 < in23 && in21 < in22 && in20 < in21 && in19 < in20 && in18 < in19 && in17 < in18 && in16 < in17 && in15 < in16 && in14 < in15 && in13 < in14 && in12 == in13 && in11 == in12 && in10 == in11 && in9 == in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
27,26,597,0,117,0,0,0,0,0,0,0,in25 < in26 && in24 < in25 && in23 < in24 && in22 < in23 && in21 < in22 && in20 < in21 && in19 < in20 && in18 < in19 && in17 < in18 && in16 < in17 && in15 < in16 && in14 < in15 && in13 < in14 && in12 == in13 && in11 == in12 && in10 == in11 && in9 == in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
28,27,619,0,117,0,0,0,0,0,0,0,in26 < in27 && in25 < in26 && in24 < in25 && in23 < in24 && in22 < in23 && in21 < in22 && in20 < in21 && in19 < in20 && in18 < in19 && in17 < in18 && in16 < in17 && in15 < in16 && in14 < in15 && in13 == in14 && in12 == in13 && in11 == in12 && in10 == in11 && in9 == in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
29,28,641,0,117,0,0,0,0,0,0,0,in27 < in28 && in26 < in27 && in25 < in26 && in24 < in25 && in23 < in24 && in22 < in23 && in21 < in22 && in20 < in21 && in19 < in20 && in18 < in19 && in17 < in18 && in16 < in17 && in15 < in16 && in14 < in15 && in13 == in14 && in12 == in13 && in11 == in12 && in10 == in11 && in9 == in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
30,29,663,0,117,0,0,0,0,0,0,0,in28 < in29 && in27 < in28 && in26 < in27 && in25 < in26 && in24 < in25 && in23 < in24 && in22 < in23 && in21 < in22 && in20 < in21 && in19 < in20 && in18 < in19 && in17 < in18 && in16 < in17 && in15 < in16 && in14 == in15 && in13 == in14 && in12 == in13 && in11 == in12 && in10 == in11 && in9 == in10 && in8 == in9 && in7 == in8 && in6 == in7 && in5 == in6 && in4 == in5 && in3 == in4 && in2 == in3 && in1 == in2 && in0 == in1
