inputSize,wcDepth,wcInstrExec,analysisTime,mem,paths,resolvedChoicesNum,resolvedPerfectChoicesNum,resolvedHistoryChoicesNum,resolvedInvariantChoicesNum,unresolvedChoicesNum,newChoicesNum,wcConstraint
17,16,498,0,117,1,16,0,16,0,0,0,in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
18,17,526,0,117,1,17,0,17,0,0,0,in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
19,18,554,0,117,1,18,0,18,0,0,0,in18 == (in0 * CONST_19) && in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
20,19,582,0,117,1,19,0,19,0,0,0,in19 == (in0 * CONST_20) && in18 == (in0 * CONST_19) && in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
21,20,610,0,117,1,20,0,20,0,0,0,in20 == (in0 * CONST_21) && in19 == (in0 * CONST_20) && in18 == (in0 * CONST_19) && in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
22,21,638,0,117,1,21,0,21,0,0,0,in21 == (in0 * CONST_22) && in20 == (in0 * CONST_21) && in19 == (in0 * CONST_20) && in18 == (in0 * CONST_19) && in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
23,22,666,0,117,1,22,0,22,0,0,0,in22 == (in0 * CONST_23) && in21 == (in0 * CONST_22) && in20 == (in0 * CONST_21) && in19 == (in0 * CONST_20) && in18 == (in0 * CONST_19) && in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
24,23,694,0,117,1,23,0,23,0,0,0,in23 == (in0 * CONST_24) && in22 == (in0 * CONST_23) && in21 == (in0 * CONST_22) && in20 == (in0 * CONST_21) && in19 == (in0 * CONST_20) && in18 == (in0 * CONST_19) && in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
25,24,722,0,117,1,24,0,24,0,0,0,in24 == (in0 * CONST_25) && in23 == (in0 * CONST_24) && in22 == (in0 * CONST_23) && in21 == (in0 * CONST_22) && in20 == (in0 * CONST_21) && in19 == (in0 * CONST_20) && in18 == (in0 * CONST_19) && in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
26,25,750,0,117,1,25,0,25,0,0,0,in25 == (in0 * CONST_26) && in24 == (in0 * CONST_25) && in23 == (in0 * CONST_24) && in22 == (in0 * CONST_23) && in21 == (in0 * CONST_22) && in20 == (in0 * CONST_21) && in19 == (in0 * CONST_20) && in18 == (in0 * CONST_19) && in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
27,26,778,0,117,1,26,0,26,0,0,0,in26 == (in0 * CONST_27) && in25 == (in0 * CONST_26) && in24 == (in0 * CONST_25) && in23 == (in0 * CONST_24) && in22 == (in0 * CONST_23) && in21 == (in0 * CONST_22) && in20 == (in0 * CONST_21) && in19 == (in0 * CONST_20) && in18 == (in0 * CONST_19) && in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
28,27,806,0,117,1,27,0,27,0,0,0,in27 == (in0 * CONST_28) && in26 == (in0 * CONST_27) && in25 == (in0 * CONST_26) && in24 == (in0 * CONST_25) && in23 == (in0 * CONST_24) && in22 == (in0 * CONST_23) && in21 == (in0 * CONST_22) && in20 == (in0 * CONST_21) && in19 == (in0 * CONST_20) && in18 == (in0 * CONST_19) && in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
29,28,834,0,117,1,28,0,28,0,0,0,in28 == (in0 * CONST_29) && in27 == (in0 * CONST_28) && in26 == (in0 * CONST_27) && in25 == (in0 * CONST_26) && in24 == (in0 * CONST_25) && in23 == (in0 * CONST_24) && in22 == (in0 * CONST_23) && in21 == (in0 * CONST_22) && in20 == (in0 * CONST_21) && in19 == (in0 * CONST_20) && in18 == (in0 * CONST_19) && in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
30,29,862,0,117,1,29,0,29,0,0,0,in29 == (in0 * CONST_30) && in28 == (in0 * CONST_29) && in27 == (in0 * CONST_28) && in26 == (in0 * CONST_27) && in25 == (in0 * CONST_26) && in24 == (in0 * CONST_25) && in23 == (in0 * CONST_24) && in22 == (in0 * CONST_23) && in21 == (in0 * CONST_22) && in20 == (in0 * CONST_21) && in19 == (in0 * CONST_20) && in18 == (in0 * CONST_19) && in17 == (in0 * CONST_18) && in16 == (in0 * CONST_17) && in15 == (in0 * CONST_16) && in14 == (in0 * CONST_15) && in13 == (in0 * CONST_14) && in12 == (in0 * CONST_13) && in11 == (in0 * CONST_12) && in10 == (in0 * CONST_11) && in9 == (in0 * CONST_10) && in8 == (in0 * CONST_9) && in7 == (in0 * CONST_8) && in6 == (in0 * CONST_7) && in5 == (in0 * CONST_6) && in4 == (in0 * CONST_5) && in3 == (in0 * CONST_4) && in2 == (in0 * CONST_3) && in1 == (in0 * CONST_2)
