inputSize,wcDepth,wcInstrExec,analysisTime,mem,paths,resolvedChoicesNum,resolvedPerfectChoicesNum,resolvedHistoryChoicesNum,resolvedInvariantChoicesNum,unresolvedChoicesNum,newChoicesNum,wcConstraint
14,91,1697,0,117,1,91,0,91,0,0,0,in12 != in13 && in11 != in13 && in11 != in12 && in10 != in13 && in10 != in12 && in10 != in11 && in9 != in13 && in9 != in12 && in9 != in11 && in9 != in10 && in8 != in13 && in8 != in12 && in8 != in11 && in8 != in10 && in8 != in9 && in7 != in13 && in7 != in12 && in7 != in11 && in7 != in10 && in7 != in9 && in7 != in8 && in6 != in13 && in6 != in12 && in6 != in11 && in6 != in10 && in6 != in9 && in6 != in8 && in6 != in7 && in5 != in13 && in5 != in12 && in5 != in11 && in5 != in10 && in5 != in9 && in5 != in8 && in5 != in7 && in5 != in6 && in4 != in13 && in4 != in12 && in4 != in11 && in4 != in10 && in4 != in9 && in4 != in8 && in4 != in7 && in4 != in6 && in4 != in5 && in3 != in13 && in3 != in12 && in3 != in11 && in3 != in10 && in3 != in9 && in3 != in8 && in3 != in7 && in3 != in6 && in3 != in5 && in3 != in4 && in2 != in13 && in2 != in12 && in2 != in11 && in2 != in10 && in2 != in9 && in2 != in8 && in2 != in7 && in2 != in6 && in2 != in5 && in2 != in4 && in2 != in3 && in1 != in13 && in1 != in12 && in1 != in11 && in1 != in10 && in1 != in9 && in1 != in8 && in1 != in7 && in1 != in6 && in1 != in5 && in1 != in4 && in1 != in3 && in1 != in2 && in0 != in13 && in0 != in12 && in0 != in11 && in0 != in10 && in0 != in9 && in0 != in8 && in0 != in7 && in0 != in6 && in0 != in5 && in0 != in4 && in0 != in3 && in0 != in2 && in0 != in1
15,105,1930,0,117,1,105,0,105,0,0,0,in13 != in14 && in12 != in14 && in12 != in13 && in11 != in14 && in11 != in13 && in11 != in12 && in10 != in14 && in10 != in13 && in10 != in12 && in10 != in11 && in9 != in14 && in9 != in13 && in9 != in12 && in9 != in11 && in9 != in10 && in8 != in14 && in8 != in13 && in8 != in12 && in8 != in11 && in8 != in10 && in8 != in9 && in7 != in14 && in7 != in13 && in7 != in12 && in7 != in11 && in7 != in10 && in7 != in9 && in7 != in8 && in6 != in14 && in6 != in13 && in6 != in12 && in6 != in11 && in6 != in10 && in6 != in9 && in6 != in8 && in6 != in7 && in5 != in14 && in5 != in13 && in5 != in12 && in5 != in11 && in5 != in10 && in5 != in9 && in5 != in8 && in5 != in7 && in5 != in6 && in4 != in14 && in4 != in13 && in4 != in12 && in4 != in11 && in4 != in10 && in4 != in9 && in4 != in8 && in4 != in7 && in4 != in6 && in4 != in5 && in3 != in14 && in3 != in13 && in3 != in12 && in3 != in11 && in3 != in10 && in3 != in9 && in3 != in8 && in3 != in7 && in3 != in6 && in3 != in5 && in3 != in4 && in2 != in14 && in2 != in13 && in2 != in12 && in2 != in11 && in2 != in10 && in2 != in9 && in2 != in8 && in2 != in7 && in2 != in6 && in2 != in5 && in2 != in4 && in2 != in3 && in1 != in14 && in1 != in13 && in1 != in12 && in1 != in11 && in1 != in10 && in1 != in9 && in1 != in8 && in1 != in7 && in1 != in6 && in1 != in5 && in1 != in4 && in1 != in3 && in1 != in2 && in0 != in14 && in0 != in13 && in0 != in12 && in0 != in11 && in0 != in10 && in0 != in9 && in0 != in8 && in0 != in7 && in0 != in6 && in0 != in5 && in0 != in4 && in0 != in3 && in0 != in2 && in0 != in1
16,120,2178,0,117,1,120,0,120,0,0,0,in14 != in15 && in13 != in15 && in13 != in14 && in12 != in15 && in12 != in14 && in12 != in13 && in11 != in15 && in11 != in14 && in11 != in13 && in11 != in12 && in10 != in15 && in10 != in14 && in10 != in13 && in10 != in12 && in10 != in11 && in9 != in15 && in9 != in14 && in9 != in13 && in9 != in12 && in9 != in11 && in9 != in10 && in8 != in15 && in8 != in14 && in8 != in13 && in8 != in12 && in8 != in11 && in8 != in10 && in8 != in9 && in7 != in15 && in7 != in14 && in7 != in13 && in7 != in12 && in7 != in11 && in7 != in10 && in7 != in9 && in7 != in8 && in6 != in15 && in6 != in14 && in6 != in13 && in6 != in12 && in6 != in11 && in6 != in10 && in6 != in9 && in6 != in8 && in6 != in7 && in5 != in15 && in5 != in14 && in5 != in13 && in5 != in12 && in5 != in11 && in5 != in10 && in5 != in9 && in5 != in8 && in5 != in7 && in5 != in6 && in4 != in15 && in4 != in14 && in4 != in13 && in4 != in12 && in4 != in11 && in4 != in10 && in4 != in9 && in4 != in8 && in4 != in7 && in4 != in6 && in4 != in5 && in3 != in15 && in3 != in14 && in3 != in13 && in3 != in12 && in3 != in11 && in3 != in10 && in3 != in9 && in3 != in8 && in3 != in7 && in3 != in6 && in3 != in5 && in3 != in4 && in2 != in15 && in2 != in14 && in2 != in13 && in2 != in12 && in2 != in11 && in2 != in10 && in2 != in9 && in2 != in8 && in2 != in7 && in2 != in6 && in2 != in5 && in2 != in4 && in2 != in3 && in1 != in15 && in1 != in14 && in1 != in13 && in1 != in12 && in1 != in11 && in1 != in10 && in1 != in9 && in1 != in8 && in1 != in7 && in1 != in6 && in1 != in5 && in1 != in4 && in1 != in3 && in1 != in2 && in0 != in15 && in0 != in14 && in0 != in13 && in0 != in12 && in0 != in11 && in0 != in10 && in0 != in9 && in0 != in8 && in0 != in7 && in0 != in6 && in0 != in5 && in0 != in4 && in0 != in3 && in0 != in2 && in0 != in1
17,136,2441,0,117,1,136,0,136,0,0,0,in15 != in16 && in14 != in16 && in14 != in15 && in13 != in16 && in13 != in15 && in13 != in14 && in12 != in16 && in12 != in15 && in12 != in14 && in12 != in13 && in11 != in16 && in11 != in15 && in11 != in14 && in11 != in13 && in11 != in12 && in10 != in16 && in10 != in15 && in10 != in14 && in10 != in13 && in10 != in12 && in10 != in11 && in9 != in16 && in9 != in15 && in9 != in14 && in9 != in13 && in9 != in12 && in9 != in11 && in9 != in10 && in8 != in16 && in8 != in15 && in8 != in14 && in8 != in13 && in8 != in12 && in8 != in11 && in8 != in10 && in8 != in9 && in7 != in16 && in7 != in15 && in7 != in14 && in7 != in13 && in7 != in12 && in7 != in11 && in7 != in10 && in7 != in9 && in7 != in8 && in6 != in16 && in6 != in15 && in6 != in14 && in6 != in13 && in6 != in12 && in6 != in11 && in6 != in10 && in6 != in9 && in6 != in8 && in6 != in7 && in5 != in16 && in5 != in15 && in5 != in14 && in5 != in13 && in5 != in12 && in5 != in11 && in5 != in10 && in5 != in9 && in5 != in8 && in5 != in7 && in5 != in6 && in4 != in16 && in4 != in15 && in4 != in14 && in4 != in13 && in4 != in12 && in4 != in11 && in4 != in10 && in4 != in9 && in4 != in8 && in4 != in7 && in4 != in6 && in4 != in5 && in3 != in16 && in3 != in15 && in3 != in14 && in3 != in13 && in3 != in12 && in3 != in11 && in3 != in10 && in3 != in9 && in3 != in8 && in3 != in7 && in3 != in6 && in3 != in5 && in3 != in4 && in2 != in16 && in2 != in15 && in2 != in14 && in2 != in13 && in2 != in12 && in2 != in11 && in2 != in10 && in2 != in9 && in2 != in8 && in2 != in7 && in2 != in6 && in2 != in5 && in2 != in4 && in2 != in3 && in1 != in16 && in1 != in15 && in1 != in14 && in1 != in13 && in1 != in12 && in1 != in11 && in1 != in10 && in1 != in9 && in1 != in8 && in1 != in7 && in1 != in6 && in1 != in5 && in1 != in4 && in1 != in3 && in1 != in2 && in0 != in16 && in0 != in15 && in0 != in14 && in0 != in13 && in0 != in12 && in0 != in11 && in0 != in10 && in0 != in9 && in0 != in8 && in0 != in7 && in0 != in6 && in0 != in5 && in0 != in4 && in0 != in3 && in0 != in2 && in0 != in1
18,153,2719,0,117,1,153,0,153,0,0,0,in16 != in17 && in15 != in17 && in15 != in16 && in14 != in17 && in14 != in16 && in14 != in15 && in13 != in17 && in13 != in16 && in13 != in15 && in13 != in14 && in12 != in17 && in12 != in16 && in12 != in15 && in12 != in14 && in12 != in13 && in11 != in17 && in11 != in16 && in11 != in15 && in11 != in14 && in11 != in13 && in11 != in12 && in10 != in17 && in10 != in16 && in10 != in15 && in10 != in14 && in10 != in13 && in10 != in12 && in10 != in11 && in9 != in17 && in9 != in16 && in9 != in15 && in9 != in14 && in9 != in13 && in9 != in12 && in9 != in11 && in9 != in10 && in8 != in17 && in8 != in16 && in8 != in15 && in8 != in14 && in8 != in13 && in8 != in12 && in8 != in11 && in8 != in10 && in8 != in9 && in7 != in17 && in7 != in16 && in7 != in15 && in7 != in14 && in7 != in13 && in7 != in12 && in7 != in11 && in7 != in10 && in7 != in9 && in7 != in8 && in6 != in17 && in6 != in16 && in6 != in15 && in6 != in14 && in6 != in13 && in6 != in12 && in6 != in11 && in6 != in10 && in6 != in9 && in6 != in8 && in6 != in7 && in5 != in17 && in5 != in16 && in5 != in15 && in5 != in14 && in5 != in13 && in5 != in12 && in5 != in11 && in5 != in10 && in5 != in9 && in5 != in8 && in5 != in7 && in5 != in6 && in4 != in17 && in4 != in16 && in4 != in15 && in4 != in14 && in4 != in13 && in4 != in12 && in4 != in11 && in4 != in10 && in4 != in9 && in4 != in8 && in4 != in7 && in4 != in6 && in4 != in5 && in3 != in17 && in3 != in16 && in3 != in15 && in3 != in14 && in3 != in13 && in3 != in12 && in3 != in11 && in3 != in10 && in3 != in9 && in3 != in8 && in3 != in7 && in3 != in6 && in3 != in5 && in3 != in4 && in2 != in17 && in2 != in16 && in2 != in15 && in2 != in14 && in2 != in13 && in2 != in12 && in2 != in11 && in2 != in10 && in2 != in9 && in2 != in8 && in2 != in7 && in2 != in6 && in2 != in5 && in2 != in4 && in2 != in3 && in1 != in17 && in1 != in16 && in1 != in15 && in1 != in14 && in1 != in13 && in1 != in12 && in1 != in11 && in1 != in10 && in1 != in9 && in1 != in8 && in1 != in7 && in1 != in6 && in1 != in5 && in1 != in4 && in1 != in3 && in1 != in2 && in0 != in17 && in0 != in16 && in0 != in15 && in0 != in14 && in0 != in13 && in0 != in12 && in0 != in11 && in0 != in10 && in0 != in9 && in0 != in8 && in0 != in7 && in0 != in6 && in0 != in5 && in0 != in4 && in0 != in3 && in0 != in2 && in0 != in1
19,171,3012,0,117,1,171,0,171,0,0,0,in17 != in18 && in16 != in18 && in16 != in17 && in15 != in18 && in15 != in17 && in15 != in16 && in14 != in18 && in14 != in17 && in14 != in16 && in14 != in15 && in13 != in18 && in13 != in17 && in13 != in16 && in13 != in15 && in13 != in14 && in12 != in18 && in12 != in17 && in12 != in16 && in12 != in15 && in12 != in14 && in12 != in13 && in11 != in18 && in11 != in17 && in11 != in16 && in11 != in15 && in11 != in14 && in11 != in13 && in11 != in12 && in10 != in18 && in10 != in17 && in10 != in16 && in10 != in15 && in10 != in14 && in10 != in13 && in10 != in12 && in10 != in11 && in9 != in18 && in9 != in17 && in9 != in16 && in9 != in15 && in9 != in14 && in9 != in13 && in9 != in12 && in9 != in11 && in9 != in10 && in8 != in18 && in8 != in17 && in8 != in16 && in8 != in15 && in8 != in14 && in8 != in13 && in8 != in12 && in8 != in11 && in8 != in10 && in8 != in9 && in7 != in18 && in7 != in17 && in7 != in16 && in7 != in15 && in7 != in14 && in7 != in13 && in7 != in12 && in7 != in11 && in7 != in10 && in7 != in9 && in7 != in8 && in6 != in18 && in6 != in17 && in6 != in16 && in6 != in15 && in6 != in14 && in6 != in13 && in6 != in12 && in6 != in11 && in6 != in10 && in6 != in9 && in6 != in8 && in6 != in7 && in5 != in18 && in5 != in17 && in5 != in16 && in5 != in15 && in5 != in14 && in5 != in13 && in5 != in12 && in5 != in11 && in5 != in10 && in5 != in9 && in5 != in8 && in5 != in7 && in5 != in6 && in4 != in18 && in4 != in17 && in4 != in16 && in4 != in15 && in4 != in14 && in4 != in13 && in4 != in12 && in4 != in11 && in4 != in10 && in4 != in9 && in4 != in8 && in4 != in7 && in4 != in6 && in4 != in5 && in3 != in18 && in3 != in17 && in3 != in16 && in3 != in15 && in3 != in14 && in3 != in13 && in3 != in12 && in3 != in11 && in3 != in10 && in3 != in9 && in3 != in8 && in3 != in7 && in3 != in6 && in3 != in5 && in3 != in4 && in2 != in18 && in2 != in17 && in2 != in16 && in2 != in15 && in2 != in14 && in2 != in13 && in2 != in12 && in2 != in11 && in2 != in10 && in2 != in9 && in2 != in8 && in2 != in7 && in2 != in6 && in2 != in5 && in2 != in4 && in2 != in3 && in1 != in18 && in1 != in17 && in1 != in16 && in1 != in15 && in1 != in14 && in1 != in13 && in1 != in12 && in1 != in11 && in1 != in10 && in1 != in9 && in1 != in8 && in1 != in7 && in1 != in6 && in1 != in5 && in1 != in4 && in1 != in3 && in1 != in2 && in0 != in18 && in0 != in17 && in0 != in16 && in0 != in15 && in0 != in14 && in0 != in13 && in0 != in12 && in0 != in11 && in0 != in10 && in0 != in9 && in0 != in8 && in0 != in7 && in0 != in6 && in0 != in5 && in0 != in4 && in0 != in3 && in0 != in2 && in0 != in1
20,190,3320,0,117,1,190,0,190,0,0,0,in18 != in19 && in17 != in19 && in17 != in18 && in16 != in19 && in16 != in18 && in16 != in17 && in15 != in19 && in15 != in18 && in15 != in17 && in15 != in16 && in14 != in19 && in14 != in18 && in14 != in17 && in14 != in16 && in14 != in15 && in13 != in19 && in13 != in18 && in13 != in17 && in13 != in16 && in13 != in15 && in13 != in14 && in12 != in19 && in12 != in18 && in12 != in17 && in12 != in16 && in12 != in15 && in12 != in14 && in12 != in13 && in11 != in19 && in11 != in18 && in11 != in17 && in11 != in16 && in11 != in15 && in11 != in14 && in11 != in13 && in11 != in12 && in10 != in19 && in10 != in18 && in10 != in17 && in10 != in16 && in10 != in15 && in10 != in14 && in10 != in13 && in10 != in12 && in10 != in11 && in9 != in19 && in9 != in18 && in9 != in17 && in9 != in16 && in9 != in15 && in9 != in14 && in9 != in13 && in9 != in12 && in9 != in11 && in9 != in10 && in8 != in19 && in8 != in18 && in8 != in17 && in8 != in16 && in8 != in15 && in8 != in14 && in8 != in13 && in8 != in12 && in8 != in11 && in8 != in10 && in8 != in9 && in7 != in19 && in7 != in18 && in7 != in17 && in7 != in16 && in7 != in15 && in7 != in14 && in7 != in13 && in7 != in12 && in7 != in11 && in7 != in10 && in7 != in9 && in7 != in8 && in6 != in19 && in6 != in18 && in6 != in17 && in6 != in16 && in6 != in15 && in6 != in14 && in6 != in13 && in6 != in12 && in6 != in11 && in6 != in10 && in6 != in9 && in6 != in8 && in6 != in7 && in5 != in19 && in5 != in18 && in5 != in17 && in5 != in16 && in5 != in15 && in5 != in14 && in5 != in13 && in5 != in12 && in5 != in11 && in5 != in10 && in5 != in9 && in5 != in8 && in5 != in7 && in5 != in6 && in4 != in19 && in4 != in18 && in4 != in17 && in4 != in16 && in4 != in15 && in4 != in14 && in4 != in13 && in4 != in12 && in4 != in11 && in4 != in10 && in4 != in9 && in4 != in8 && in4 != in7 && in4 != in6 && in4 != in5 && in3 != in19 && in3 != in18 && in3 != in17 && in3 != in16 && in3 != in15 && in3 != in14 && in3 != in13 && in3 != in12 && in3 != in11 && in3 != in10 && in3 != in9 && in3 != in8 && in3 != in7 && in3 != in6 && in3 != in5 && in3 != in4 && in2 != in19 && in2 != in18 && in2 != in17 && in2 != in16 && in2 != in15 && in2 != in14 && in2 != in13 && in2 != in12 && in2 != in11 && in2 != in10 && in2 != in9 && in2 != in8 && in2 != in7 && in2 != in6 && in2 != in5 && in2 != in4 && in2 != in3 && in1 != in19 && in1 != in18 && in1 != in17 && in1 != in16 && in1 != in15 && in1 != in14 && in1 != in13 && in1 != in12 && in1 != in11 && in1 != in10 && in1 != in9 && in1 != in8 && in1 != in7 && in1 != in6 && in1 != in5 && in1 != in4 && in1 != in3 && in1 != in2 && in0 != in19 && in0 != in18 && in0 != in17 && in0 != in16 && in0 != in15 && in0 != in14 && in0 != in13 && in0 != in12 && in0 != in11 && in0 != in10 && in0 != in9 && in0 != in8 && in0 != in7 && in0 != in6 && in0 != in5 && in0 != in4 && in0 != in3 && in0 != in2 && in0 != in1
21,210,3643,0,117,1,210,0,210,0,0,0,in19 != in20 && in18 != in20 && in18 != in19 && in17 != in20 && in17 != in19 && in17 != in18 && in16 != in20 && in16 != in19 && in16 != in18 && in16 != in17 && in15 != in20 && in15 != in19 && in15 != in18 && in15 != in17 && in15 != in16 && in14 != in20 && in14 != in19 && in14 != in18 && in14 != in17 && in14 != in16 && in14 != in15 && in13 != in20 && in13 != in19 && in13 != in18 && in13 != in17 && in13 != in16 && in13 != in15 && in13 != in14 && in12 != in20 && in12 != in19 && in12 != in18 && in12 != in17 && in12 != in16 && in12 != in15 && in12 != in14 && in12 != in13 && in11 != in20 && in11 != in19 && in11 != in18 && in11 != in17 && in11 != in16 && in11 != in15 && in11 != in14 && in11 != in13 && in11 != in12 && in10 != in20 && in10 != in19 && in10 != in18 && in10 != in17 && in10 != in16 && in10 != in15 && in10 != in14 && in10 != in13 && in10 != in12 && in10 != in11 && in9 != in20 && in9 != in19 && in9 != in18 && in9 != in17 && in9 != in16 && in9 != in15 && in9 != in14 && in9 != in13 && in9 != in12 && in9 != in11 && in9 != in10 && in8 != in20 && in8 != in19 && in8 != in18 && in8 != in17 && in8 != in16 && in8 != in15 && in8 != in14 && in8 != in13 && in8 != in12 && in8 != in11 && in8 != in10 && in8 != in9 && in7 != in20 && in7 != in19 && in7 != in18 && in7 != in17 && in7 != in16 && in7 != in15 && in7 != in14 && in7 != in13 && in7 != in12 && in7 != in11 && in7 != in10 && in7 != in9 && in7 != in8 && in6 != in20 && in6 != in19 && in6 != in18 && in6 != in17 && in6 != in16 && in6 != in15 && in6 != in14 && in6 != in13 && in6 != in12 && in6 != in11 && in6 != in10 && in6 != in9 && in6 != in8 && in6 != in7 && in5 != in20 && in5 != in19 && in5 != in18 && in5 != in17 && in5 != in16 && in5 != in15 && in5 != in14 && in5 != in13 && in5 != in12 && in5 != in11 && in5 != in10 && in5 != in9 && in5 != in8 && in5 != in7 && in5 != in6 && in4 != in20 && in4 != in19 && in4 != in18 && in4 != in17 && in4 != in16 && in4 != in15 && in4 != in14 && in4 != in13 && in4 != in12 && in4 != in11 && in4 != in10 && in4 != in9 && in4 != in8 && in4 != in7 && in4 != in6 && in4 != in5 && in3 != in20 && in3 != in19 && in3 != in18 && in3 != in17 && in3 != in16 && in3 != in15 && in3 != in14 && in3 != in13 && in3 != in12 && in3 != in11 && in3 != in10 && in3 != in9 && in3 != in8 && in3 != in7 && in3 != in6 && in3 != in5 && in3 != in4 && in2 != in20 && in2 != in19 && in2 != in18 && in2 != in17 && in2 != in16 && in2 != in15 && in2 != in14 && in2 != in13 && in2 != in12 && in2 != in11 && in2 != in10 && in2 != in9 && in2 != in8 && in2 != in7 && in2 != in6 && in2 != in5 && in2 != in4 && in2 != in3 && in1 != in20 && in1 != in19 && in1 != in18 && in1 != in17 && in1 != in16 && in1 != in15 && in1 != in14 && in1 != in13 && in1 != in12 && in1 != in11 && in1 != in10 && in1 != in9 && in1 != in8 && in1 != in7 && in1 != in6 && in1 != in5 && in1 != in4 && in1 != in3 && in1 != in2 && in0 != in20 && in0 != in19 && in0 != in18 && in0 != in17 && in0 != in16 && in0 != in15 && in0 != in14 && in0 != in13 && in0 != in12 && in0 != in11 && in0 != in10 && in0 != in9 && in0 != in8 && in0 != in7 && in0 != in6 && in0 != in5 && in0 != in4 && in0 != in3 && in0 != in2 && in0 != in1
22,231,3981,1,117,1,231,0,231,0,0,0,in20 != in21 && in19 != in21 && in19 != in20 && in18 != in21 && in18 != in20 && in18 != in19 && in17 != in21 && in17 != in20 && in17 != in19 && in17 != in18 && in16 != in21 && in16 != in20 && in16 != in19 && in16 != in18 && in16 != in17 && in15 != in21 && in15 != in20 && in15 != in19 && in15 != in18 && in15 != in17 && in15 != in16 && in14 != in21 && in14 != in20 && in14 != in19 && in14 != in18 && in14 != in17 && in14 != in16 && in14 != in15 && in13 != in21 && in13 != in20 && in13 != in19 && in13 != in18 && in13 != in17 && in13 != in16 && in13 != in15 && in13 != in14 && in12 != in21 && in12 != in20 && in12 != in19 && in12 != in18 && in12 != in17 && in12 != in16 && in12 != in15 && in12 != in14 && in12 != in13 && in11 != in21 && in11 != in20 && in11 != in19 && in11 != in18 && in11 != in17 && in11 != in16 && in11 != in15 && in11 != in14 && in11 != in13 && in11 != in12 && in10 != in21 && in10 != in20 && in10 != in19 && in10 != in18 && in10 != in17 && in10 != in16 && in10 != in15 && in10 != in14 && in10 != in13 && in10 != in12 && in10 != in11 && in9 != in21 && in9 != in20 && in9 != in19 && in9 != in18 && in9 != in17 && in9 != in16 && in9 != in15 && in9 != in14 && in9 != in13 && in9 != in12 && in9 != in11 && in9 != in10 && in8 != in21 && in8 != in20 && in8 != in19 && in8 != in18 && in8 != in17 && in8 != in16 && in8 != in15 && in8 != in14 && in8 != in13 && in8 != in12 && in8 != in11 && in8 != in10 && in8 != in9 && in7 != in21 && in7 != in20 && in7 != in19 && in7 != in18 && in7 != in17 && in7 != in16 && in7 != in15 && in7 != in14 && in7 != in13 && in7 != in12 && in7 != in11 && in7 != in10 && in7 != in9 && in7 != in8 && in6 != in21 && in6 != in20 && in6 != in19 && in6 != in18 && in6 != in17 && in6 != in16 && in6 != in15 && in6 != in14 && in6 != in13 && in6 != in12 && in6 != in11 && in6 != in10 && in6 != in9 && in6 != in8 && in6 != in7 && in5 != in21 && in5 != in20 && in5 != in19 && in5 != in18 && in5 != in17 && in5 != in16 && in5 != in15 && in5 != in14 && in5 != in13 && in5 != in12 && in5 != in11 && in5 != in10 && in5 != in9 && in5 != in8 && in5 != in7 && in5 != in6 && in4 != in21 && in4 != in20 && in4 != in19 && in4 != in18 && in4 != in17 && in4 != in16 && in4 != in15 && in4 != in14 && in4 != in13 && in4 != in12 && in4 != in11 && in4 != in10 && in4 != in9 && in4 != in8 && in4 != in7 && in4 != in6 && in4 != in5 && in3 != in21 && in3 != in20 && in3 != in19 && in3 != in18 && in3 != in17 && in3 != in16 && in3 != in15 && in3 != in14 && in3 != in13 && in3 != in12 && in3 != in11 && in3 != in10 && in3 != in9 && in3 != in8 && in3 != in7 && in3 != in6 && in3 != in5 && in3 != in4 && in2 != in21 && in2 != in20 && in2 != in19 && in2 != in18 && in2 != in17 && in2 != in16 && in2 != in15 && in2 != in14 && in2 != in13 && in2 != in12 && in2 != in11 && in2 != in10 && in2 != in9 && in2 != in8 && in2 != in7 && in2 != in6 && in2 != in5 && in2 != in4 && in2 != in3 && in1 != in21 && in1 != in20 && in1 != in19 && in1 != in18 && in1 != in17 && in1 != in16 && in1 != in15 && in1 != in14 && in1 != in13 && in1 != in12 && in1 != in11 && in1 != in10 && in1 != in9 && in1 != in8 && in1 != in7 && in1 != in6 && in1 != in5 && in1 != in4 && in1 != in3 && in1 != in2 && in0 != in21 && in0 != in20 && in0 != in19 && in0 != in18 && in0 != in17 && in0 != in16 && in0 != in15 && in0 != in14 && in0 != in13 && in0 != in12 && in0 != in11 && in0 != in10 && in0 != in9 && in0 != in8 && in0 != in7 && in0 != in6 && in0 != in5 && in0 != in4 && in0 != in3 && in0 != in2 && in0 != in1
23,253,4334,1,117,1,253,0,253,0,0,0,in21 != in22 && in20 != in22 && in20 != in21 && in19 != in22 && in19 != in21 && in19 != in20 && in18 != in22 && in18 != in21 && in18 != in20 && in18 != in19 && in17 != in22 && in17 != in21 && in17 != in20 && in17 != in19 && in17 != in18 && in16 != in22 && in16 != in21 && in16 != in20 && in16 != in19 && in16 != in18 && in16 != in17 && in15 != in22 && in15 != in21 && in15 != in20 && in15 != in19 && in15 != in18 && in15 != in17 && in15 != in16 && in14 != in22 && in14 != in21 && in14 != in20 && in14 != in19 && in14 != in18 && in14 != in17 && in14 != in16 && in14 != in15 && in13 != in22 && in13 != in21 && in13 != in20 && in13 != in19 && in13 != in18 && in13 != in17 && in13 != in16 && in13 != in15 && in13 != in14 && in12 != in22 && in12 != in21 && in12 != in20 && in12 != in19 && in12 != in18 && in12 != in17 && in12 != in16 && in12 != in15 && in12 != in14 && in12 != in13 && in11 != in22 && in11 != in21 && in11 != in20 && in11 != in19 && in11 != in18 && in11 != in17 && in11 != in16 && in11 != in15 && in11 != in14 && in11 != in13 && in11 != in12 && in10 != in22 && in10 != in21 && in10 != in20 && in10 != in19 && in10 != in18 && in10 != in17 && in10 != in16 && in10 != in15 && in10 != in14 && in10 != in13 && in10 != in12 && in10 != in11 && in9 != in22 && in9 != in21 && in9 != in20 && in9 != in19 && in9 != in18 && in9 != in17 && in9 != in16 && in9 != in15 && in9 != in14 && in9 != in13 && in9 != in12 && in9 != in11 && in9 != in10 && in8 != in22 && in8 != in21 && in8 != in20 && in8 != in19 && in8 != in18 && in8 != in17 && in8 != in16 && in8 != in15 && in8 != in14 && in8 != in13 && in8 != in12 && in8 != in11 && in8 != in10 && in8 != in9 && in7 != in22 && in7 != in21 && in7 != in20 && in7 != in19 && in7 != in18 && in7 != in17 && in7 != in16 && in7 != in15 && in7 != in14 && in7 != in13 && in7 != in12 && in7 != in11 && in7 != in10 && in7 != in9 && in7 != in8 && in6 != in22 && in6 != in21 && in6 != in20 && in6 != in19 && in6 != in18 && in6 != in17 && in6 != in16 && in6 != in15 && in6 != in14 && in6 != in13 && in6 != in12 && in6 != in11 && in6 != in10 && in6 != in9 && in6 != in8 && in6 != in7 && in5 != in22 && in5 != in21 && in5 != in20 && in5 != in19 && in5 != in18 && in5 != in17 && in5 != in16 && in5 != in15 && in5 != in14 && in5 != in13 && in5 != in12 && in5 != in11 && in5 != in10 && in5 != in9 && in5 != in8 && in5 != in7 && in5 != in6 && in4 != in22 && in4 != in21 && in4 != in20 && in4 != in19 && in4 != in18 && in4 != in17 && in4 != in16 && in4 != in15 && in4 != in14 && in4 != in13 && in4 != in12 && in4 != in11 && in4 != in10 && in4 != in9 && in4 != in8 && in4 != in7 && in4 != in6 && in4 != in5 && in3 != in22 && in3 != in21 && in3 != in20 && in3 != in19 && in3 != in18 && in3 != in17 && in3 != in16 && in3 != in15 && in3 != in14 && in3 != in13 && in3 != in12 && in3 != in11 && in3 != in10 && in3 != in9 && in3 != in8 && in3 != in7 && in3 != in6 && in3 != in5 && in3 != in4 && in2 != in22 && in2 != in21 && in2 != in20 && in2 != in19 && in2 != in18 && in2 != in17 && in2 != in16 && in2 != in15 && in2 != in14 && in2 != in13 && in2 != in12 && in2 != in11 && in2 != in10 && in2 != in9 && in2 != in8 && in2 != in7 && in2 != in6 && in2 != in5 && in2 != in4 && in2 != in3 && in1 != in22 && in1 != in21 && in1 != in20 && in1 != in19 && in1 != in18 && in1 != in17 && in1 != in16 && in1 != in15 && in1 != in14 && in1 != in13 && in1 != in12 && in1 != in11 && in1 != in10 && in1 != in9 && in1 != in8 && in1 != in7 && in1 != in6 && in1 != in5 && in1 != in4 && in1 != in3 && in1 != in2 && in0 != in22 && in0 != in21 && in0 != in20 && in0 != in19 && in0 != in18 && in0 != in17 && in0 != in16 && in0 != in15 && in0 != in14 && in0 != in13 && in0 != in12 && in0 != in11 && in0 != in10 && in0 != in9 && in0 != in8 && in0 != in7 && in0 != in6 && in0 != in5 && in0 != in4 && in0 != in3 && in0 != in2 && in0 != in1
