inputSize,wcDepth,wcInstrExec,analysisTime,mem,paths,resolvedChoicesNum,resolvedPerfectChoicesNum,resolvedHistoryChoicesNum,resolvedInvariantChoicesNum,unresolvedChoicesNum,newChoicesNum,wcConstraint
14,28,400,0,117,1,28,0,28,0,0,0,in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
15,30,427,0,117,1,30,0,30,0,0,0,in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
16,32,454,0,117,1,32,0,32,0,0,0,in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
17,34,481,0,117,1,34,0,34,0,0,0,in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
18,36,508,0,117,1,36,0,36,0,0,0,in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
19,38,535,0,117,1,38,0,38,0,0,0,in18 <= CONST_122 && in18 >= CONST_97 && in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
20,40,562,0,117,1,40,0,40,0,0,0,in19 <= CONST_122 && in19 >= CONST_97 && in18 <= CONST_122 && in18 >= CONST_97 && in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
21,42,589,0,117,1,42,0,42,0,0,0,in20 <= CONST_122 && in20 >= CONST_97 && in19 <= CONST_122 && in19 >= CONST_97 && in18 <= CONST_122 && in18 >= CONST_97 && in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
22,44,616,0,117,1,44,0,44,0,0,0,in21 <= CONST_122 && in21 >= CONST_97 && in20 <= CONST_122 && in20 >= CONST_97 && in19 <= CONST_122 && in19 >= CONST_97 && in18 <= CONST_122 && in18 >= CONST_97 && in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
23,46,643,0,117,1,46,0,46,0,0,0,in22 <= CONST_122 && in22 >= CONST_97 && in21 <= CONST_122 && in21 >= CONST_97 && in20 <= CONST_122 && in20 >= CONST_97 && in19 <= CONST_122 && in19 >= CONST_97 && in18 <= CONST_122 && in18 >= CONST_97 && in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
24,48,670,0,117,1,48,0,48,0,0,0,in23 <= CONST_122 && in23 >= CONST_97 && in22 <= CONST_122 && in22 >= CONST_97 && in21 <= CONST_122 && in21 >= CONST_97 && in20 <= CONST_122 && in20 >= CONST_97 && in19 <= CONST_122 && in19 >= CONST_97 && in18 <= CONST_122 && in18 >= CONST_97 && in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
25,50,697,0,117,1,50,0,50,0,0,0,in24 <= CONST_122 && in24 >= CONST_97 && in23 <= CONST_122 && in23 >= CONST_97 && in22 <= CONST_122 && in22 >= CONST_97 && in21 <= CONST_122 && in21 >= CONST_97 && in20 <= CONST_122 && in20 >= CONST_97 && in19 <= CONST_122 && in19 >= CONST_97 && in18 <= CONST_122 && in18 >= CONST_97 && in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
26,52,724,0,117,1,52,0,52,0,0,0,in25 <= CONST_122 && in25 >= CONST_97 && in24 <= CONST_122 && in24 >= CONST_97 && in23 <= CONST_122 && in23 >= CONST_97 && in22 <= CONST_122 && in22 >= CONST_97 && in21 <= CONST_122 && in21 >= CONST_97 && in20 <= CONST_122 && in20 >= CONST_97 && in19 <= CONST_122 && in19 >= CONST_97 && in18 <= CONST_122 && in18 >= CONST_97 && in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
27,54,751,0,117,1,54,0,54,0,0,0,in26 <= CONST_122 && in26 >= CONST_97 && in25 <= CONST_122 && in25 >= CONST_97 && in24 <= CONST_122 && in24 >= CONST_97 && in23 <= CONST_122 && in23 >= CONST_97 && in22 <= CONST_122 && in22 >= CONST_97 && in21 <= CONST_122 && in21 >= CONST_97 && in20 <= CONST_122 && in20 >= CONST_97 && in19 <= CONST_122 && in19 >= CONST_97 && in18 <= CONST_122 && in18 >= CONST_97 && in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
28,56,778,0,117,1,56,0,56,0,0,0,in27 <= CONST_122 && in27 >= CONST_97 && in26 <= CONST_122 && in26 >= CONST_97 && in25 <= CONST_122 && in25 >= CONST_97 && in24 <= CONST_122 && in24 >= CONST_97 && in23 <= CONST_122 && in23 >= CONST_97 && in22 <= CONST_122 && in22 >= CONST_97 && in21 <= CONST_122 && in21 >= CONST_97 && in20 <= CONST_122 && in20 >= CONST_97 && in19 <= CONST_122 && in19 >= CONST_97 && in18 <= CONST_122 && in18 >= CONST_97 && in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
29,58,805,0,117,1,58,0,58,0,0,0,in28 <= CONST_122 && in28 >= CONST_97 && in27 <= CONST_122 && in27 >= CONST_97 && in26 <= CONST_122 && in26 >= CONST_97 && in25 <= CONST_122 && in25 >= CONST_97 && in24 <= CONST_122 && in24 >= CONST_97 && in23 <= CONST_122 && in23 >= CONST_97 && in22 <= CONST_122 && in22 >= CONST_97 && in21 <= CONST_122 && in21 >= CONST_97 && in20 <= CONST_122 && in20 >= CONST_97 && in19 <= CONST_122 && in19 >= CONST_97 && in18 <= CONST_122 && in18 >= CONST_97 && in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
30,60,832,0,117,1,60,0,60,0,0,0,in29 <= CONST_122 && in29 >= CONST_97 && in28 <= CONST_122 && in28 >= CONST_97 && in27 <= CONST_122 && in27 >= CONST_97 && in26 <= CONST_122 && in26 >= CONST_97 && in25 <= CONST_122 && in25 >= CONST_97 && in24 <= CONST_122 && in24 >= CONST_97 && in23 <= CONST_122 && in23 >= CONST_97 && in22 <= CONST_122 && in22 >= CONST_97 && in21 <= CONST_122 && in21 >= CONST_97 && in20 <= CONST_122 && in20 >= CONST_97 && in19 <= CONST_122 && in19 >= CONST_97 && in18 <= CONST_122 && in18 >= CONST_97 && in17 <= CONST_122 && in17 >= CONST_97 && in16 <= CONST_122 && in16 >= CONST_97 && in15 <= CONST_122 && in15 >= CONST_97 && in14 <= CONST_122 && in14 >= CONST_97 && in13 <= CONST_122 && in13 >= CONST_97 && in12 <= CONST_122 && in12 >= CONST_97 && in11 <= CONST_122 && in11 >= CONST_97 && in10 <= CONST_122 && in10 >= CONST_97 && in9 <= CONST_122 && in9 >= CONST_97 && in8 <= CONST_122 && in8 >= CONST_97 && in7 <= CONST_122 && in7 >= CONST_97 && in6 <= CONST_122 && in6 >= CONST_97 && in5 <= CONST_122 && in5 >= CONST_97 && in4 <= CONST_122 && in4 >= CONST_97 && in3 <= CONST_122 && in3 >= CONST_97 && in2 <= CONST_122 && in2 >= CONST_97 && in1 <= CONST_122 && in1 >= CONST_97 && in0 <= CONST_122 && in0 >= CONST_97
