inputSize,wcDepth,wcInstrExec,analysisTime,mem,paths,resolvedChoicesNum,resolvedPerfectChoicesNum,resolvedHistoryChoicesNum,resolvedInvariantChoicesNum,unresolvedChoicesNum,newChoicesNum,wcConstraint
13,0,0,0,117,1,391,0,391,0,0,0,put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_13) && CONST_0 == ((put12_1 + put12_0) % CONST_13) && CONST_0 == ((put11_1 + put11_0) % CONST_13) && CONST_0 == ((put10_1 + put10_0) % CONST_13) && CONST_0 == ((put9_1 + put9_0) % CONST_13) && CONST_0 == ((put8_1 + put8_0) % CONST_13) && CONST_0 == ((put7_1 + put7_0) % CONST_13) && CONST_0 == ((put6_1 + put6_0) % CONST_13) && CONST_0 == ((put5_1 + put5_0) % CONST_13) && CONST_0 == ((put4_1 + put4_0) % CONST_13) && CONST_0 == ((put3_1 + put3_0) % CONST_13) && CONST_0 == ((put2_1 + put2_0) % CONST_13) && CONST_0 == ((put1_1 + put1_0) % CONST_13) && CONST_0 == ((put0_1 + put0_0) % CONST_13)
14,0,0,0,117,1,449,0,449,0,0,0,put13_0 != get0 && put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_14) && CONST_0 == ((put13_1 + put13_0) % CONST_14) && CONST_0 == ((put12_1 + put12_0) % CONST_14) && CONST_0 == ((put11_1 + put11_0) % CONST_14) && CONST_0 == ((put10_1 + put10_0) % CONST_14) && CONST_0 == ((put9_1 + put9_0) % CONST_14) && CONST_0 == ((put8_1 + put8_0) % CONST_14) && CONST_0 == ((put7_1 + put7_0) % CONST_14) && CONST_0 == ((put6_1 + put6_0) % CONST_14) && CONST_0 == ((put5_1 + put5_0) % CONST_14) && CONST_0 == ((put4_1 + put4_0) % CONST_14) && CONST_0 == ((put3_1 + put3_0) % CONST_14) && CONST_0 == ((put2_1 + put2_0) % CONST_14) && CONST_0 == ((put1_1 + put1_0) % CONST_14) && CONST_0 == ((put0_1 + put0_0) % CONST_14)
15,0,0,0,117,1,511,0,511,0,0,0,put14_0 != get0 && put13_0 != get0 && put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_15) && CONST_0 == ((put14_1 + put14_0) % CONST_15) && CONST_0 == ((put13_1 + put13_0) % CONST_15) && CONST_0 == ((put12_1 + put12_0) % CONST_15) && CONST_0 == ((put11_1 + put11_0) % CONST_15) && CONST_0 == ((put10_1 + put10_0) % CONST_15) && CONST_0 == ((put9_1 + put9_0) % CONST_15) && CONST_0 == ((put8_1 + put8_0) % CONST_15) && CONST_0 == ((put7_1 + put7_0) % CONST_15) && CONST_0 == ((put6_1 + put6_0) % CONST_15) && CONST_0 == ((put5_1 + put5_0) % CONST_15) && CONST_0 == ((put4_1 + put4_0) % CONST_15) && CONST_0 == ((put3_1 + put3_0) % CONST_15) && CONST_0 == ((put2_1 + put2_0) % CONST_15) && CONST_0 == ((put1_1 + put1_0) % CONST_15) && CONST_0 == ((put0_1 + put0_0) % CONST_15)
16,0,0,0,117,1,577,0,577,0,0,0,put15_0 != get0 && put14_0 != get0 && put13_0 != get0 && put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_16) && CONST_0 == ((put15_1 + put15_0) % CONST_16) && CONST_0 == ((put14_1 + put14_0) % CONST_16) && CONST_0 == ((put13_1 + put13_0) % CONST_16) && CONST_0 == ((put12_1 + put12_0) % CONST_16) && CONST_0 == ((put11_1 + put11_0) % CONST_16) && CONST_0 == ((put10_1 + put10_0) % CONST_16) && CONST_0 == ((put9_1 + put9_0) % CONST_16) && CONST_0 == ((put8_1 + put8_0) % CONST_16) && CONST_0 == ((put7_1 + put7_0) % CONST_16) && CONST_0 == ((put6_1 + put6_0) % CONST_16) && CONST_0 == ((put5_1 + put5_0) % CONST_16) && CONST_0 == ((put4_1 + put4_0) % CONST_16) && CONST_0 == ((put3_1 + put3_0) % CONST_16) && CONST_0 == ((put2_1 + put2_0) % CONST_16) && CONST_0 == ((put1_1 + put1_0) % CONST_16) && CONST_0 == ((put0_1 + put0_0) % CONST_16)
17,0,0,0,117,1,647,0,647,0,0,0,put16_0 != get0 && put15_0 != get0 && put14_0 != get0 && put13_0 != get0 && put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_17) && CONST_0 == ((put16_1 + put16_0) % CONST_17) && CONST_0 == ((put15_1 + put15_0) % CONST_17) && CONST_0 == ((put14_1 + put14_0) % CONST_17) && CONST_0 == ((put13_1 + put13_0) % CONST_17) && CONST_0 == ((put12_1 + put12_0) % CONST_17) && CONST_0 == ((put11_1 + put11_0) % CONST_17) && CONST_0 == ((put10_1 + put10_0) % CONST_17) && CONST_0 == ((put9_1 + put9_0) % CONST_17) && CONST_0 == ((put8_1 + put8_0) % CONST_17) && CONST_0 == ((put7_1 + put7_0) % CONST_17) && CONST_0 == ((put6_1 + put6_0) % CONST_17) && CONST_0 == ((put5_1 + put5_0) % CONST_17) && CONST_0 == ((put4_1 + put4_0) % CONST_17) && CONST_0 == ((put3_1 + put3_0) % CONST_17) && CONST_0 == ((put2_1 + put2_0) % CONST_17) && CONST_0 == ((put1_1 + put1_0) % CONST_17) && CONST_0 == ((put0_1 + put0_0) % CONST_17)
18,0,0,0,117,1,721,0,721,0,0,0,put17_0 != get0 && put16_0 != get0 && put15_0 != get0 && put14_0 != get0 && put13_0 != get0 && put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_18) && CONST_0 == ((put17_1 + put17_0) % CONST_18) && CONST_0 == ((put16_1 + put16_0) % CONST_18) && CONST_0 == ((put15_1 + put15_0) % CONST_18) && CONST_0 == ((put14_1 + put14_0) % CONST_18) && CONST_0 == ((put13_1 + put13_0) % CONST_18) && CONST_0 == ((put12_1 + put12_0) % CONST_18) && CONST_0 == ((put11_1 + put11_0) % CONST_18) && CONST_0 == ((put10_1 + put10_0) % CONST_18) && CONST_0 == ((put9_1 + put9_0) % CONST_18) && CONST_0 == ((put8_1 + put8_0) % CONST_18) && CONST_0 == ((put7_1 + put7_0) % CONST_18) && CONST_0 == ((put6_1 + put6_0) % CONST_18) && CONST_0 == ((put5_1 + put5_0) % CONST_18) && CONST_0 == ((put4_1 + put4_0) % CONST_18) && CONST_0 == ((put3_1 + put3_0) % CONST_18) && CONST_0 == ((put2_1 + put2_0) % CONST_18) && CONST_0 == ((put1_1 + put1_0) % CONST_18) && CONST_0 == ((put0_1 + put0_0) % CONST_18)
19,0,0,0,117,1,799,0,799,0,0,0,put18_0 != get0 && put17_0 != get0 && put16_0 != get0 && put15_0 != get0 && put14_0 != get0 && put13_0 != get0 && put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_19) && CONST_0 == ((put18_1 + put18_0) % CONST_19) && CONST_0 == ((put17_1 + put17_0) % CONST_19) && CONST_0 == ((put16_1 + put16_0) % CONST_19) && CONST_0 == ((put15_1 + put15_0) % CONST_19) && CONST_0 == ((put14_1 + put14_0) % CONST_19) && CONST_0 == ((put13_1 + put13_0) % CONST_19) && CONST_0 == ((put12_1 + put12_0) % CONST_19) && CONST_0 == ((put11_1 + put11_0) % CONST_19) && CONST_0 == ((put10_1 + put10_0) % CONST_19) && CONST_0 == ((put9_1 + put9_0) % CONST_19) && CONST_0 == ((put8_1 + put8_0) % CONST_19) && CONST_0 == ((put7_1 + put7_0) % CONST_19) && CONST_0 == ((put6_1 + put6_0) % CONST_19) && CONST_0 == ((put5_1 + put5_0) % CONST_19) && CONST_0 == ((put4_1 + put4_0) % CONST_19) && CONST_0 == ((put3_1 + put3_0) % CONST_19) && CONST_0 == ((put2_1 + put2_0) % CONST_19) && CONST_0 == ((put1_1 + put1_0) % CONST_19) && CONST_0 == ((put0_1 + put0_0) % CONST_19)
20,0,0,0,117,1,881,0,881,0,0,0,put19_0 != get0 && put18_0 != get0 && put17_0 != get0 && put16_0 != get0 && put15_0 != get0 && put14_0 != get0 && put13_0 != get0 && put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_20) && CONST_0 == ((put19_1 + put19_0) % CONST_20) && CONST_0 == ((put18_1 + put18_0) % CONST_20) && CONST_0 == ((put17_1 + put17_0) % CONST_20) && CONST_0 == ((put16_1 + put16_0) % CONST_20) && CONST_0 == ((put15_1 + put15_0) % CONST_20) && CONST_0 == ((put14_1 + put14_0) % CONST_20) && CONST_0 == ((put13_1 + put13_0) % CONST_20) && CONST_0 == ((put12_1 + put12_0) % CONST_20) && CONST_0 == ((put11_1 + put11_0) % CONST_20) && CONST_0 == ((put10_1 + put10_0) % CONST_20) && CONST_0 == ((put9_1 + put9_0) % CONST_20) && CONST_0 == ((put8_1 + put8_0) % CONST_20) && CONST_0 == ((put7_1 + put7_0) % CONST_20) && CONST_0 == ((put6_1 + put6_0) % CONST_20) && CONST_0 == ((put5_1 + put5_0) % CONST_20) && CONST_0 == ((put4_1 + put4_0) % CONST_20) && CONST_0 == ((put3_1 + put3_0) % CONST_20) && CONST_0 == ((put2_1 + put2_0) % CONST_20) && CONST_0 == ((put1_1 + put1_0) % CONST_20) && CONST_0 == ((put0_1 + put0_0) % CONST_20)
21,0,0,0,117,1,967,0,967,0,0,0,put20_0 != get0 && put19_0 != get0 && put18_0 != get0 && put17_0 != get0 && put16_0 != get0 && put15_0 != get0 && put14_0 != get0 && put13_0 != get0 && put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_21) && CONST_0 == ((put20_1 + put20_0) % CONST_21) && CONST_0 == ((put19_1 + put19_0) % CONST_21) && CONST_0 == ((put18_1 + put18_0) % CONST_21) && CONST_0 == ((put17_1 + put17_0) % CONST_21) && CONST_0 == ((put16_1 + put16_0) % CONST_21) && CONST_0 == ((put15_1 + put15_0) % CONST_21) && CONST_0 == ((put14_1 + put14_0) % CONST_21) && CONST_0 == ((put13_1 + put13_0) % CONST_21) && CONST_0 == ((put12_1 + put12_0) % CONST_21) && CONST_0 == ((put11_1 + put11_0) % CONST_21) && CONST_0 == ((put10_1 + put10_0) % CONST_21) && CONST_0 == ((put9_1 + put9_0) % CONST_21) && CONST_0 == ((put8_1 + put8_0) % CONST_21) && CONST_0 == ((put7_1 + put7_0) % CONST_21) && CONST_0 == ((put6_1 + put6_0) % CONST_21) && CONST_0 == ((put5_1 + put5_0) % CONST_21) && CONST_0 == ((put4_1 + put4_0) % CONST_21) && CONST_0 == ((put3_1 + put3_0) % CONST_21) && CONST_0 == ((put2_1 + put2_0) % CONST_21) && CONST_0 == ((put1_1 + put1_0) % CONST_21) && CONST_0 == ((put0_1 + put0_0) % CONST_21)
22,0,0,0,117,1,1057,0,1057,0,0,0,put21_0 != get0 && put20_0 != get0 && put19_0 != get0 && put18_0 != get0 && put17_0 != get0 && put16_0 != get0 && put15_0 != get0 && put14_0 != get0 && put13_0 != get0 && put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_22) && CONST_0 == ((put21_1 + put21_0) % CONST_22) && CONST_0 == ((put20_1 + put20_0) % CONST_22) && CONST_0 == ((put19_1 + put19_0) % CONST_22) && CONST_0 == ((put18_1 + put18_0) % CONST_22) && CONST_0 == ((put17_1 + put17_0) % CONST_22) && CONST_0 == ((put16_1 + put16_0) % CONST_22) && CONST_0 == ((put15_1 + put15_0) % CONST_22) && CONST_0 == ((put14_1 + put14_0) % CONST_22) && CONST_0 == ((put13_1 + put13_0) % CONST_22) && CONST_0 == ((put12_1 + put12_0) % CONST_22) && CONST_0 == ((put11_1 + put11_0) % CONST_22) && CONST_0 == ((put10_1 + put10_0) % CONST_22) && CONST_0 == ((put9_1 + put9_0) % CONST_22) && CONST_0 == ((put8_1 + put8_0) % CONST_22) && CONST_0 == ((put7_1 + put7_0) % CONST_22) && CONST_0 == ((put6_1 + put6_0) % CONST_22) && CONST_0 == ((put5_1 + put5_0) % CONST_22) && CONST_0 == ((put4_1 + put4_0) % CONST_22) && CONST_0 == ((put3_1 + put3_0) % CONST_22) && CONST_0 == ((put2_1 + put2_0) % CONST_22) && CONST_0 == ((put1_1 + put1_0) % CONST_22) && CONST_0 == ((put0_1 + put0_0) % CONST_22)
23,0,0,0,117,1,1151,0,1151,0,0,0,put22_0 != get0 && put21_0 != get0 && put20_0 != get0 && put19_0 != get0 && put18_0 != get0 && put17_0 != get0 && put16_0 != get0 && put15_0 != get0 && put14_0 != get0 && put13_0 != get0 && put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_23) && CONST_0 == ((put22_1 + put22_0) % CONST_23) && CONST_0 == ((put21_1 + put21_0) % CONST_23) && CONST_0 == ((put20_1 + put20_0) % CONST_23) && CONST_0 == ((put19_1 + put19_0) % CONST_23) && CONST_0 == ((put18_1 + put18_0) % CONST_23) && CONST_0 == ((put17_1 + put17_0) % CONST_23) && CONST_0 == ((put16_1 + put16_0) % CONST_23) && CONST_0 == ((put15_1 + put15_0) % CONST_23) && CONST_0 == ((put14_1 + put14_0) % CONST_23) && CONST_0 == ((put13_1 + put13_0) % CONST_23) && CONST_0 == ((put12_1 + put12_0) % CONST_23) && CONST_0 == ((put11_1 + put11_0) % CONST_23) && CONST_0 == ((put10_1 + put10_0) % CONST_23) && CONST_0 == ((put9_1 + put9_0) % CONST_23) && CONST_0 == ((put8_1 + put8_0) % CONST_23) && CONST_0 == ((put7_1 + put7_0) % CONST_23) && CONST_0 == ((put6_1 + put6_0) % CONST_23) && CONST_0 == ((put5_1 + put5_0) % CONST_23) && CONST_0 == ((put4_1 + put4_0) % CONST_23) && CONST_0 == ((put3_1 + put3_0) % CONST_23) && CONST_0 == ((put2_1 + put2_0) % CONST_23) && CONST_0 == ((put1_1 + put1_0) % CONST_23) && CONST_0 == ((put0_1 + put0_0) % CONST_23)
24,0,0,0,117,1,1249,0,1249,0,0,0,put23_0 != get0 && put22_0 != get0 && put21_0 != get0 && put20_0 != get0 && put19_0 != get0 && put18_0 != get0 && put17_0 != get0 && put16_0 != get0 && put15_0 != get0 && put14_0 != get0 && put13_0 != get0 && put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_24) && CONST_0 == ((put23_1 + put23_0) % CONST_24) && CONST_0 == ((put22_1 + put22_0) % CONST_24) && CONST_0 == ((put21_1 + put21_0) % CONST_24) && CONST_0 == ((put20_1 + put20_0) % CONST_24) && CONST_0 == ((put19_1 + put19_0) % CONST_24) && CONST_0 == ((put18_1 + put18_0) % CONST_24) && CONST_0 == ((put17_1 + put17_0) % CONST_24) && CONST_0 == ((put16_1 + put16_0) % CONST_24) && CONST_0 == ((put15_1 + put15_0) % CONST_24) && CONST_0 == ((put14_1 + put14_0) % CONST_24) && CONST_0 == ((put13_1 + put13_0) % CONST_24) && CONST_0 == ((put12_1 + put12_0) % CONST_24) && CONST_0 == ((put11_1 + put11_0) % CONST_24) && CONST_0 == ((put10_1 + put10_0) % CONST_24) && CONST_0 == ((put9_1 + put9_0) % CONST_24) && CONST_0 == ((put8_1 + put8_0) % CONST_24) && CONST_0 == ((put7_1 + put7_0) % CONST_24) && CONST_0 == ((put6_1 + put6_0) % CONST_24) && CONST_0 == ((put5_1 + put5_0) % CONST_24) && CONST_0 == ((put4_1 + put4_0) % CONST_24) && CONST_0 == ((put3_1 + put3_0) % CONST_24) && CONST_0 == ((put2_1 + put2_0) % CONST_24) && CONST_0 == ((put1_1 + put1_0) % CONST_24) && CONST_0 == ((put0_1 + put0_0) % CONST_24)
25,0,0,0,117,1,1351,0,1351,0,0,0,put24_0 != get0 && put23_0 != get0 && put22_0 != get0 && put21_0 != get0 && put20_0 != get0 && put19_0 != get0 && put18_0 != get0 && put17_0 != get0 && put16_0 != get0 && put15_0 != get0 && put14_0 != get0 && put13_0 != get0 && put12_0 != get0 && put11_0 != get0 && put10_0 != get0 && put9_0 != get0 && put8_0 != get0 && put7_0 != get0 && put6_0 != get0 && put5_0 != get0 && put4_0 != get0 && put3_0 != get0 && put2_0 != get0 && put1_0 != get0 && put0_0 != get0 && CONST_0 == ((get1 + get0) % CONST_25) && CONST_0 == ((put24_1 + put24_0) % CONST_25) && CONST_0 == ((put23_1 + put23_0) % CONST_25) && CONST_0 == ((put22_1 + put22_0) % CONST_25) && CONST_0 == ((put21_1 + put21_0) % CONST_25) && CONST_0 == ((put20_1 + put20_0) % CONST_25) && CONST_0 == ((put19_1 + put19_0) % CONST_25) && CONST_0 == ((put18_1 + put18_0) % CONST_25) && CONST_0 == ((put17_1 + put17_0) % CONST_25) && CONST_0 == ((put16_1 + put16_0) % CONST_25) && CONST_0 == ((put15_1 + put15_0) % CONST_25) && CONST_0 == ((put14_1 + put14_0) % CONST_25) && CONST_0 == ((put13_1 + put13_0) % CONST_25) && CONST_0 == ((put12_1 + put12_0) % CONST_25) && CONST_0 == ((put11_1 + put11_0) % CONST_25) && CONST_0 == ((put10_1 + put10_0) % CONST_25) && CONST_0 == ((put9_1 + put9_0) % CONST_25) && CONST_0 == ((put8_1 + put8_0) % CONST_25) && CONST_0 == ((put7_1 + put7_0) % CONST_25) && CONST_0 == ((put6_1 + put6_0) % CONST_25) && CONST_0 == ((put5_1 + put5_0) % CONST_25) && CONST_0 == ((put4_1 + put4_0) % CONST_25) && CONST_0 == ((put3_1 + put3_0) % CONST_25) && CONST_0 == ((put2_1 + put2_0) % CONST_25) && CONST_0 == ((put1_1 + put1_0) % CONST_25) && CONST_0 == ((put0_1 + put0_0) % CONST_25)
