inputSize,wcDepth,wcInstrExec,analysisTime,mem,paths,resolvedChoicesNum,resolvedPerfectChoicesNum,resolvedHistoryChoicesNum,resolvedInvariantChoicesNum,unresolvedChoicesNum,newChoicesNum,wcConstraint
21,20,993,0,117,1,20,0,20,0,0,0,in19 > in20 && in18 > in19 && in17 > in18 && in16 > in17 && in15 > in16 && in14 > in15 && in13 > in14 && in12 > in13 && in11 > in12 && in10 > in11 && in9 < in10 && in8 < in9 && in7 < in8 && in6 < in7 && in5 < in6 && in4 < in5 && in3 < in4 && in2 < in3 && in1 < in2 && in0 < in1
22,21,1041,0,117,1,21,0,21,0,0,0,in20 > in21 && in19 > in20 && in18 > in19 && in17 > in18 && in16 > in17 && in15 > in16 && in14 > in15 && in13 > in14 && in12 > in13 && in11 > in12 && in10 < in11 && in9 < in10 && in8 < in9 && in7 < in8 && in6 < in7 && in5 < in6 && in4 < in5 && in3 < in4 && in2 < in3 && in1 < in2 && in0 < in1
23,22,1089,0,117,1,22,0,22,0,0,0,in21 > in22 && in20 > in21 && in19 > in20 && in18 > in19 && in17 > in18 && in16 > in17 && in15 > in16 && in14 > in15 && in13 > in14 && in12 > in13 && in11 > in12 && in10 < in11 && in9 < in10 && in8 < in9 && in7 < in8 && in6 < in7 && in5 < in6 && in4 < in5 && in3 < in4 && in2 < in3 && in1 < in2 && in0 < in1
24,23,1137,0,117,1,23,0,23,0,0,0,in22 > in23 && in21 > in22 && in20 > in21 && in19 > in20 && in18 > in19 && in17 > in18 && in16 > in17 && in15 > in16 && in14 > in15 && in13 > in14 && in12 > in13 && in11 < in12 && in10 < in11 && in9 < in10 && in8 < in9 && in7 < in8 && in6 < in7 && in5 < in6 && in4 < in5 && in3 < in4 && in2 < in3 && in1 < in2 && in0 < in1
25,24,1185,0,117,1,24,0,24,0,0,0,in23 > in24 && in22 > in23 && in21 > in22 && in20 > in21 && in19 > in20 && in18 > in19 && in17 > in18 && in16 > in17 && in15 > in16 && in14 > in15 && in13 > in14 && in12 > in13 && in11 < in12 && in10 < in11 && in9 < in10 && in8 < in9 && in7 < in8 && in6 < in7 && in5 < in6 && in4 < in5 && in3 < in4 && in2 < in3 && in1 < in2 && in0 < in1
26,25,1233,0,117,1,25,0,25,0,0,0,in24 > in25 && in23 > in24 && in22 > in23 && in21 > in22 && in20 > in21 && in19 > in20 && in18 > in19 && in17 > in18 && in16 > in17 && in15 > in16 && in14 > in15 && in13 > in14 && in12 < in13 && in11 < in12 && in10 < in11 && in9 < in10 && in8 < in9 && in7 < in8 && in6 < in7 && in5 < in6 && in4 < in5 && in3 < in4 && in2 < in3 && in1 < in2 && in0 < in1
27,26,1281,0,117,1,26,0,26,0,0,0,in25 > in26 && in24 > in25 && in23 > in24 && in22 > in23 && in21 > in22 && in20 > in21 && in19 > in20 && in18 > in19 && in17 > in18 && in16 > in17 && in15 > in16 && in14 > in15 && in13 > in14 && in12 < in13 && in11 < in12 && in10 < in11 && in9 < in10 && in8 < in9 && in7 < in8 && in6 < in7 && in5 < in6 && in4 < in5 && in3 < in4 && in2 < in3 && in1 < in2 && in0 < in1
28,27,1329,0,117,1,27,0,27,0,0,0,in26 > in27 && in25 > in26 && in24 > in25 && in23 > in24 && in22 > in23 && in21 > in22 && in20 > in21 && in19 > in20 && in18 > in19 && in17 > in18 && in16 > in17 && in15 > in16 && in14 > in15 && in13 < in14 && in12 < in13 && in11 < in12 && in10 < in11 && in9 < in10 && in8 < in9 && in7 < in8 && in6 < in7 && in5 < in6 && in4 < in5 && in3 < in4 && in2 < in3 && in1 < in2 && in0 < in1
29,28,1377,0,117,1,28,0,28,0,0,0,in27 > in28 && in26 > in27 && in25 > in26 && in24 > in25 && in23 > in24 && in22 > in23 && in21 > in22 && in20 > in21 && in19 > in20 && in18 > in19 && in17 > in18 && in16 > in17 && in15 > in16 && in14 > in15 && in13 < in14 && in12 < in13 && in11 < in12 && in10 < in11 && in9 < in10 && in8 < in9 && in7 < in8 && in6 < in7 && in5 < in6 && in4 < in5 && in3 < in4 && in2 < in3 && in1 < in2 && in0 < in1
30,29,1425,0,117,1,29,0,29,0,0,0,in28 > in29 && in27 > in28 && in26 > in27 && in25 > in26 && in24 > in25 && in23 > in24 && in22 > in23 && in21 > in22 && in20 > in21 && in19 > in20 && in18 > in19 && in17 > in18 && in16 > in17 && in15 > in16 && in14 < in15 && in13 < in14 && in12 < in13 && in11 < in12 && in10 < in11 && in9 < in10 && in8 < in9 && in7 < in8 && in6 < in7 && in5 < in6 && in4 < in5 && in3 < in4 && in2 < in3 && in1 < in2 && in0 < in1
